filename,start,end,speaker,text,translit,audio_path,prediction_wav2vec2
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_053,214.37,218.47,ТМ,Тувыл ты ёнгиланыл суснэ лы-плт театрын ёхтын мхум,tuwəl ti jonɣ'ilanəl susne li-plt t'eeatrən joxtən mxum,data/AudioCorpus/Recordings/mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06/053_╨ó╤â╨▓╤ï╨╗_╤é╤ï_╨╜╨│╨╕╨╗╨░╨╜╤ï╨╗_╤ü╤â.wav,TÓ DIJON HIAANOK SZÚSZNI LLIPAT GYJÁTRA TYOHTÖN MÁHOM
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_013,47.84,51.69,ТМ,"Манхурип э̄рнэ тэ̄лат хультуп­тыянэ̄н, маныр по̄хан лаквтэ̄г. ","manxur'əp ērne tēlat xul'tup­tijanēn, manər pōxan lakwtēɣ.",data/AudioCorpus/Recordings/mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06/013_╨£╨░╨╜╤à╤â╤Ç╨╕╨┐_╤ì_╤Ç╨╜╤ì_╤é╤ì_╨╗╨░.wav,MAN HURJ PJÁRNAGTI ÁLVAKUL TUD TI JENNIAN MANRPA AHANLAK TÉ
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_019,80.33,85.12,ГК,"Тав грант-олныл майлувес, ты олнытыл мо̄лты па̄сыл карточкат ва̄рыс.","taw ɣrant-olnəl majluw'ees, ti olnitəl mōlti pāsəl kartoчkat wārəs.",data/AudioCorpus/Recordings/mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb/019_╨ó╨░╨▓_╨│╤Ç╨░╨╜╤é_╨╛╨╗╨╜╤ï╨╗_╨╝╨░╨╕╠å╨╗.wav,TEHVU GRÁND ÓMU MAJD BUHÜSZ TIUNUTU MAUTI PÁCLÓKARCOCSKATVÁRS
mns_9631248b-70a9-4214-8041-be3ffe4740ca_001,2.08,4.98,ГК,Омаге-а̄тяге ханищтан хо̄тпаг о̄лсыг.,omaɣ'ee-āt'ajaɣ'ee xan'is'tan xōtpaɣ ōlsəɣ.,data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/001_╨₧╨╝╨░╨│╨╡_╨░_╤é╤Å╨│╨╡_╤à╨░╨╜╨╕╤ë╤é╨░.wav,HOMAÉ ÁGÉ HÁNYSNEN HA ÁTTAL OHABBSZ
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_041,152.93,158.12,ГК,Ты я̄тил а̄гирищкве̄н ос тав ще̄мьятэ̄н пуста̄гыл о̄лнэ ла̄тыӈ те̄тэ̄в.,ti jāt'əl āɣ'ir'is'kw'eēn os taw s''eēm'jatēn pustāɣəl ōlne lātəŋ t'eētēw.,data/AudioCorpus/Recordings/mns_d62322fd-b3e5-4709-bf24-cff8061e45ed/041_╨ó╤ï_╤Å_╤é╨╕╨╗_╨░_╨│╨╕╤Ç╨╕╤ë╨║╨▓╨╡_.wav,TIÁGYA ÁHÉRISKÜEN AZTÁN SJEMGYATEEN PUSTA EU ANÉL LDÖNKTYIÁTTEL
mns_9631248b-70a9-4214-8041-be3ffe4740ca_019,86.19,89.27,ГК,Юртыӈ ня̄врамыг ос питипатта ма̄нь э̄щув. ,jurtəŋ n'ajāwraməɣ os p'it'ipatta mān' ēs'uw.,data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/019_╨«╤Ç╤é╤ï_╨╜╤Å_╨▓╤Ç╨░╨╝╤ï╨│_╨╛╤ü_╨┐╨╕.wav,JUTTUNK NYÁVRA MU OST PITYUPÖTTA MÁNY ÉH RU
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_014,55.25,58.1,ГК,Ам ма̄ньщи турло̄пс сакыл амти хартсум.,am mān's''i turlōps sakəl amt'i xartsum.,data/AudioCorpus/Recordings/mns_d62322fd-b3e5-4709-bf24-cff8061e45ed/014_╨É╨╝_╨╝╨░_╨╜╤î╤ë╨╕_╤é╤â╤Ç╨╗╨╛_╨┐╤ü_.wav,ÁN MÁNYSI TURLABB SZELKÓ AMTYIHHARCSUM
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_032,128.95,131.27,ГК,Хоты ня̄врам кон­курсыт но̄х-патыс.,xoti n'ajāwram kon­kursət nōx-patəs.,data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/032_╨Ñ╨╛╤é╤ï_╨╜╤Å_╨▓╤Ç╨░╨╝_╨║╨╛╨╜_╨║╤â╤Ç.wav,HOT ÉN JÁVRAMU KÓN KRSZULT NA H PALETÖZ
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_003,6.31,10.04,ГК,«Лесохранитель» нампа ищхӣпыӈ камерат карыс ма̄н тагатэ̄гыт.,«l'eesoxran'it'eel'» nampa is'xīpəŋ kam'eerat karəs mān taɣatēɣət.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/003__╨¢╨╡╤ü╨╛╤à╤Ç╨░╨╜╨╕╤é╨╡╨╗╤î_╨╜╨░╨╝╨┐╨░.wav,GYŐSZ AKHARA NYIGYIL NÁMPA ISJÓMUNKÁ EMIRET KAROSZMN TE VETÉ
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_020,73.74,77.65,ГК,Ам Евгения Вьюткинан ма̄нь­щи суп йинуӈкве нё̄тве̄сум.,am ewɣ'een'ija w'jutk'inan mān'­s''i sup j'inuŋkw'ee n'ojōtw'eēsum.,data/AudioCorpus/Recordings/mns_d62322fd-b3e5-4709-bf24-cff8061e45ed/020_╨É╨╝_╨ò╨▓╨│╨╡╨╜╨╕╤Å_╨Æ╤î╤Ä╤é╨║╨╕╨╜╨░╨╜.wav,ÁM GYIVGÉNYÉŐM JUT KINNEN A MÁNSU SZUPI INNUNKVINK NYOATVIÁSZOM
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_049,168.05,171.13,ГК,Хумус вит о̄нты манос ёлаль то̄смыгтас.,xumus w'ət ōnti manos jolal' tōsmiɣtas.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/049_╨Ñ╤â╨╝╤â╤ü_╨▓╨╕╤é_╨╛_╨╜╤é╤ï_╨╝╨░╨╜╨╛.wav,KÓMUSZÜHT OANTI MANASZ JOLA TOASMÚLTÖS
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_024,91.46,93.93,ГК,Ос титхуйплов ханищтахтын ня̄врамыт яныгмасыт.,os t'itxujplow xan'is'taxtən n'ajāwramət janiɣmasət.,data/AudioCorpus/Recordings/mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3/024_╨₧╤ü_╤é╨╕╤é╤à╤â╨╕╠å╨┐╨╗╨╛╨▓_╤à╨░╨╜╨╕╤ë╤é.wav,HOSSZ TYÜTHULIUPLÓ HA NYISTARTNINYE AVRAM JÖNNIMAL SZ
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_029,148.3,152.7,ГК,Та̄нти ва̄рнэ рӯпатаныл урыл потыртасыт ос ань йист хумус маснутыт.,tānt'i wārne rupatanəl urəl potirtasət os an' j'ist xumus masnutət.,data/AudioCorpus/Recordings/mns_41750756-d0b8-4e44-b90b-0d6770b8df9a/029_╨ó╨░_╨╜╤é╨╕_╨▓╨░_╤Ç╨╜╤ì_╤Ç_╨┐╨░╤é╨░.wav,TÁNTYÚVÁRNÉ RÓPATDANÓ OLÓ-POTR TÖSZT OSÁNNYI HIZTHOMOS MASZNÓTÖ
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_008,28.63,32.12,ГК,"Тав такке̄т па̄вылт о̄лыс, ня̄враманэ то̄нт пуссын Саранпа̄вылт о̄лсыт.","taw takk'eēt pāwilt ōləs, n'ajāwramane tōnt pussən saranpāwilt ōlsət.",data/AudioCorpus/Recordings/mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3/008_╨ó╨░╨▓_╤é╨░╨║╨║╨╡_╤é_╨┐╨░_╨▓╤ï╨╗╤é_.wav,TE UTTA K TYETPÁÓTALSZ NYÁVRA MENNITT OTT PUSZIN SZERANT PATASZE
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_008,35.34,41.61,ГК,"Мӯйлын хо̄тал ва̄руӈкве округ библиотекат нэ̄пак ловиньтан кол кӯщай нэ̄, проект хансыглас.","mujlən xōtal wāruŋkw'ee okruɣ б'iбl'iot'eekat nēpak low'in'tan kol kus'aj nē, proekt xansiɣlas.",data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/008_╨£_╨╕╠å╨╗╤ï╨╜_╤à╨╛_╤é╨░╨╗_╨▓╨░_╤Ç╤â_.wav,MÓLDONN HA ÁTALVÁROMKŐA ÓKROK BÜBRETJIEKAT NÉLPAKÓNTEN KÓK KÓSÉNNIE PAREIHÉRT HÁNSZILLA S
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_005,12.33,15.02,ГК,Ос хо̄т посым манос тэ̄нэ̄ на̄й те по̄слэ̄гыт.,os xōt posəm manos tēnē nāj t'ee pōslēɣət.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/005_╨₧╤ü_╤à╨╛_╤é_╨┐╨╛╤ü╤ï╨╝_╨╝╨░╨╜╨╛╤ü_.wav,AZ HADD POCSÜMMANUSZTÉLNE NÁJGYÉ HO ASZT VÉ
mns_2102c826-500d-46de-868c-705bd8af0c29_022,88.43,93.67,ГК,"Пуссын хӯл алыщлаӈкве ка̄саще̄гыт, тувыл хӯл са̄­ритэ̄гыт, па̄йтэ̄гыт, хӯлыӈ ня̄нь ва̄ре̄гыт.","pussən xul alis'laŋkw'ee kāsas''eēɣət, tuwəl xul sā­r'itēɣət, pājtēɣət, xuləŋ n'ajān' wār'eēɣət.",data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/022_╨ƒ╤â╤ü╤ü╤ï╨╜_╤à_╨╗_╨░╨╗╤ï╤ë╨╗╨░_╨║╨▓.wav,PUSZONU HÓ ALOSTVANKŐNYK ÁSASÍD TÓ HÓSZARJETÉK PJDÉT HÓNNYANY VÁRÉ
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_026,95.2,98.8,ГК,Наталья Валерьевна оматэ Раиса Павловна Мелехова.,natal'ja wal'eer'ewna omate raisa pawlowna m'eel'eexowa.,data/AudioCorpus/Recordings/mns_d62322fd-b3e5-4709-bf24-cff8061e45ed/026_╨¥╨░╤é╨░╨╗╤î╤Å_╨Æ╨░╨╗╨╡╤Ç╤î╨╡╨▓╨╜╨░_╨╛.wav,NÁHT TÁLI A VAGY JÉRIOBBENE OMATÉ A RÉSZ A PÁHVON NEM JÉGYAKÁVA
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_006,24.86,31.57,ГК,"Мӯйлын хо̄тал ва̄руӈкве округ библиотекат нэ̄пак ловиньтан кол кӯщай нэ̄, проект хансыглас.","mujlən xōtal wāruŋkw'ee okruɣ б'iбl'iot'eekat nēpak low'in'tan kol kus'aj nē, proekt xansiɣlas.",data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/006_╨£_╨╕╠å╨╗╤ï╨╜_╤à╨╛_╤é╨░╨╗_╨▓╨░_╤Ç╤â_.wav,MOJDUNN HAJTAM VÁROMKŐ ÓKORUK BÜBBRE EGJÉLKET NPAKO LÓINTANUKÓ KÓSÉNNIE PRE HÉT HÁNCORULAS
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_002,2.36,5.55,ГК,Елена Сергеевна Казакова ёт ам туи порат потыртасум.,el'eena s'eerɣ'eeewna kaзakowa jot am tui porat potirtasum.,data/AudioCorpus/Recordings/mns_429299ad-9257-4d76-8a3e-8996ef83be1a/002_╨ò╨╗╨╡╨╜╨░_╨í╨╡╤Ç╨│╨╡╨╡╨▓╨╜╨░_╨Ü╨░╨╖╨░.wav,ÍRLENESIGÉNÖK AZ A HOHOLJOD AMI TÚLLJUPORT PODROTA
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_042,144.11,147.97,ГК,Харыгтан хо̄тпа то̄вылхаты манос иӈ хотьют тув те̄туӈкве э̄ри.  ,xariɣtan xōtpa tōwilxati manos iŋ xot'jut tuw t'eētuŋkw'ee ēr'i.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/042_╨Ñ╨░╤Ç╤ï╨│╤é╨░╨╜_╤à╨╛_╤é╨┐╨░_╤é╨╛_╨▓.wav,HA A RÜGTÖNT HA APPATÓHADILMANOS IN HOGY TUTT TUTYIÁTUNK VI ÉÁRJ
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_042,174.18,178.41,ГК,Хумус ам «Маленький принц» по­тыр маньщи лāтӈыг толмащласлум. ,xumus am «mal'een'k'əj pr'inц» po­tər man's''i lātŋəɣ tolmas'laslum.,data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/042_╨Ñ╤â╨╝╤â╤ü_╨░╨╝_╨£╨░╨╗╨╡╨╜╤î╨║╨╕╨╕╠å_╨┐.wav,HÓMOS ÁMMÁRIINYKÉP PRINC POTR MAANCSIÓÁTNÉGY TOLGMA-IS LASZLOM
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_065,242.35,247.06,ГК,"Тувыл ла̄ве̄гыт, Алгадьевыт ка̄тпосыӈ са̄лы иӈ хоса ка̄­тын-пат­таласыт.","tuwəl lāw'eēɣət, alɣaд'ewət kātposəŋ sāli iŋ xosa kā­tin-pat­talasət.",data/AudioCorpus/Recordings/mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa/065_╨ó╤â╨▓╤ï╨╗_╨╗╨░_╨▓╨╡_╨│╤ï╤é_╨É╨╗╨│╨░.wav,TÚÁVÉD AHUG LÁGYÖVÖTT KÁTPOSONU SALI INKHOSAKA ÁTN PADTTAL VALSZÖTT
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_018,75.43,78.46,ГК,Библиотека по̄хат кон яныг сцена ва̄рвес.,б'iбl'iot'eeka pōxat kon janəɣ sц'eena wārw'ees.,data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/018_╨æ╨╕╨▒╨╗╨╕╨╛╤é╨╡╨║╨░_╨┐╨╛_╤à╨░╤é_╨║╨╛.wav,BIBREJTJÉEK A PAAHAT KON JENÖS CÉLNEVAÁRVÉS
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_037,154.62,158.46,ГК,Но̄х-патманыл юи-па̄лт та̄н ищхӣпыӈ то̄тап ляпан минасыт.,nōx-patmanəl jui-pālt tān is'xīpəŋ tōtap l'ajapan m'inasət.,data/AudioCorpus/Recordings/mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74/037_╨¥╨╛_╤à_╨┐╨░╤é╨╝╨░╨╜╤ï╨╗_╤Ä╨╕_╨┐╨░_.wav,NA AHPATMÁN ÚG ÚJ PA TÁN ISKÉPUNK TATAPIRABBEN MINNASZÖTT
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_033,126.22,130.88,ГК,"Тот ма̄н выгыр ос сэ̄мыл сосыгпил ва̄тэ̄в, няслэ̄в, хӯлпыл хӯл пуве̄в.","tot mān wiɣər os sēməl sosiɣp'əl wātēw, n'ajaslēw, xūlpəl xūl puw'eēw.",data/AudioCorpus/Recordings/mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3/033_╨ó╨╛╤é_╨╝╨░_╨╜_╨▓╤ï╨│╤ï╤Ç_╨╛╤ü_╤ü╤ì.wav,TOTMAN VŐROSSZ JAMU SZOSZÚJB PULVATÉL NYESZVÉÓ HÓPO HÓPUVJA
mns_2102c826-500d-46de-868c-705bd8af0c29_042,173.82,176.25,ГК,Та̄мле пум-лӯптал пусмалтахтасыт.,tāml'ee pum-lūptal pusmaltaxtasət.,data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/042_╨ó╨░_╨╝╨╗╨╡_╨┐╤â╨╝_╨╗╤â_╨┐╤é╨░╨╗_╨┐.wav,TEMHOGY A BUMLÓ-BTÓL-PUSZMOTAS TESZET
mns_9631248b-70a9-4214-8041-be3ffe4740ca_039,182.5,185.73,ГК,"Ётыл ане̄квамн яныг ӯсн во̄вве̄сум, тыг та йисум. ","jotəl an'eēkwamn janəɣ usn wōww'eēsum, tiɣ ta j'isum.",data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/039__╤é╤ï╨╗_╨░╨╜╨╡_╨║╨▓╨░╨╝╨╜_╤Å╨╜╤ï╨│_.wav,JATÓL ÁNYKONNI JEDNEK  ÓSNOBA OLVIASOM TITEGY-I
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_028,120.85,125.46,ГК,Та ва̄рмальн ня̄вра­мыт Мария Рогачёва ос Гаврил Ануфриев ханищ­тасанэ̄н.,ta wārmal'n n'ajāwra­mət mar'ija roɣaч'ojowa os ɣawr'əl anufr'iew xan'is'­tasanēn.,data/AudioCorpus/Recordings/mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb/028_╨ó╨░_╨▓╨░_╤Ç╨╝╨░╨╗╤î╨╜_╨╜╤Å_╨▓╤Ç╨░_.wav,TE VÁROMALIN NYÁUROMOT MEG ÉÖRÖG ÖTY JÓHO OZGÓBRI EL NYÓFIUKAN IS TESZÖNNJE
mns_c4637cd7-b933-4239-89e1-e288474fd655_016,65.81,72.57,ГК,"Ань Хулюмсӯнт, Ня̄х­щамво̄ль, Саранпа̄выл, Куль­пас, Сӯкыръя па̄в­лытныл ма̄хум ёхталасыт ос са̄сныл а̄ны-са̄н ю̄нт­сыт. ","an' xul'ujumsunt, n'ajāx­s'amwōl', saranpāwəl, kul'­pas, sukirъja pāw­litnəl māxum joxtalasət os sāsnəl āni-sān jūnt­sət.",data/AudioCorpus/Recordings/mns_c4637cd7-b933-4239-89e1-e288474fd655/016_╨É╨╜╤î_╨Ñ╤â╨╗╤Ä╨╝╤ü_╨╜╤é_╨¥╤Å_╤à_╤ë.wav,ÁNY HOGYON SZÓNT NYÁHSOM VOGS SZERENPAÓU KULPOST SZÓKORIA PÁODATNO MÁHMIUHTÓGASZ HO SZÁSZNÓ ÁNI SZÁN JÓNC
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_041,169.8,174.97,ГК,Ня̄врамыт исторический клуб коланылт па̄влыӈ ма̄хма­ныл урыл са̄всыр потрыт хансэ̄гыт.,n'ajāwramət istor'iч'eesk'əj kluб kolanilt pāwləŋ māxma­nəl urəl sāwsər potrət xansēɣət.,data/AudioCorpus/Recordings/mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74/041_╨¥╤Å_╨▓╤Ç╨░╨╝╤ï╤é_╨╕╤ü╤é╨╛╤Ç╨╕╤ç╨╡╤ü╨║.wav,NYAROMOD TISZTE RÍCSÖZ KINT KÚBB KOLONNUL AHVUNK MAHMANNUL ÓRUL FÁSZÉR POTRÖT HANSÉT
mns_c4637cd7-b933-4239-89e1-e288474fd655_027,113.58,118.15,ГК,"Хоты порат хариӈ са̄с нуюӈкве э̄ри, тамле са̄с хансал щур­туӈкве ро̄ви.","xoti porat xar'əŋ sās nujuŋkw'ee ēr'i, taml'ee sās xansal s'ur­tuŋkw'ee rōw'i.",data/AudioCorpus/Recordings/mns_c4637cd7-b933-4239-89e1-e288474fd655/027_╨Ñ╨╛╤é╤ï_╨┐╨╛╤Ç╨░╤é_╤à╨░╤Ç╨╕_╤ü╨░_╤ü.wav,HOTYÚPORAT HÁRINOSZÁSZ NÚJUNKJŐJEERNYI TEMOGY AS SZÁZ KANCÓSURTUNK FŐL RUVI
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_039,190.59,195.9,ГК,"Тот универси­тетыт, аспирантурат ха­нищтахтын хо̄тпат то̄нти докладаныл ловиньтасыт. ","tot un'iw'eers'i­t'eetət, asp'iranturat xa­n'is'taxtən xōtpat tōnt'i дoklaдanəl low'in'tasət.",data/AudioCorpus/Recordings/mns_41750756-d0b8-4e44-b90b-0d6770b8df9a/039_╨ó╨╛╤é_╤â╨╜╨╕╨▓╨╡╤Ç╤ü╨╕_╤é╨╡╤é╤ï╤é_╨░.wav,TOD UNYIHÜRSZÍTYILTETT AZ PÖRÖNTLÓRAT HÁNY ISTACHNON HA ATTA TINTYÉDEK VADANAL OLOVINTESZ
mns_9631248b-70a9-4214-8041-be3ffe4740ca_006,23.19,26.46,ГК,"Ольга Анатольевна, наӈ хотыл тыг ёхтысын? Хо̄т о̄лэ̄гын?","ol'ɣa anatol'ewna, naŋ xotəl tiɣ joxtisən? xōt ōlēɣən?",data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/006_╨₧╨╗╤î╨│╨░_╨É╨╜╨░╤é╨╛╨╗╤î╨╡╨▓╨╜╨░_╨╜╨░.wav,OLIGANA TOGYÖMILENNEM HA TUTUJ JOCHTÖSN HAT ALÉ
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_015,48.34,51.09,ГК,Та па̄вылн ха̄пыл минуӈкве а̄ти сака хоса кос.,ta pāwiln xāpəl m'inuŋkw'ee āt'i saka xosa kos.,data/AudioCorpus/Recordings/mns_429299ad-9257-4d76-8a3e-8996ef83be1a/015_╨ó╨░_╨┐╨░_╨▓╤ï╨╗╨╜_╤à╨░_╨┐╤ï╨╗_╨╝╨╕.wav,TE PÁOMUL HÁKON MINNUNKI ELTYÖSZEKALOK A HOSZOKKÓ
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_003,5.85,7.57,ГК,Тав ма̄нь ӯсквен ёхталас.,taw mān' ūskw'een joxtalas.,data/AudioCorpus/Recordings/mns_429299ad-9257-4d76-8a3e-8996ef83be1a/003_╨ó╨░╨▓_╨╝╨░_╨╜╤î_╤â_╤ü╨║╨▓╨╡╨╜_╤à╤é.wav,TEHUMÁNY ÚGY KÖNN JYOGTALA
mns_2102c826-500d-46de-868c-705bd8af0c29_012,45.25,49.07,ГК,"Анна Ерофеева, музей кӯщай нэ̄, ёхтум ма̄хум ёт пащалахтас.","anna erof'eeewa, muз'eej kūs'aj nē, joxtum māxum jot pas'alaxtas.",data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/012_╨É╨╜╨╜╨░_╨ò╤Ç╨╛╤ä╨╡╨╡╨▓╨░_╨╝╤â╨╖╨╡╨╕╠å_.wav,ÁNNEL GYERŐL FIÓVALMUS ZSÉJÜKÚSÉNNÉ JOGTOMMAH MIUTT PAJ S EVARRT ASZ
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_055,206.12,210.35,ГК,"Ты о̄йка па̄тамтым, э̄рт­там тав ма̄хум хо̄нт­луӈ­кве калщалтасанэ.","ti ōjka pātamtəm, ērt­tam taw māxum xōnt­luŋ­kw'ee kals'altasane.",data/AudioCorpus/Recordings/mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa/055_╨ó╤ï_╨╛_╨╕╠å╨║╨░_╨┐╨░_╤é╨░╨╝╤é╤ï╨╝_╤ì.wav,DIÓIKA PATEMTIM ÉRTTEM TE A MÁHOMAHA ANTLANK MÉG KALCSAT ESZENI
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_020,63.64,70.62,ГК,"Ос хотьютын ам юв та̄ратавем, тох та мо̄т ня̄врамыт ёт нулевой ос о̄выл классыт Ло̄пмуст ханищтахтасум.","os xot'jutən am juw tārataw'eem, tox ta mōt n'ajāwramət jot nul'eewoj os ōwəl klassət lōpmust xan'is'taxtasum.",data/AudioCorpus/Recordings/mns_429299ad-9257-4d76-8a3e-8996ef83be1a/020_╨₧╤ü_╤à╨╛╤é╤î╤Ä╤é╤ï╨╜_╨░╨╝_╤Ä╨▓_╤é╨░.wav,HOT HOGY HÜTNEM JÚ TÁRETEŰ TOHTTAM MATNYÁARRAM OGYÖTT NUGYUBÓLY OS ÓGOK-LÁSZOTT LAKMOST HÁNY IS TEHTAZU
mns_2102c826-500d-46de-868c-705bd8af0c29_033,137.86,143.18,ГК,"Таквсы хунь са̄в пил ва̄тэ̄гыт, сӯиӈ ма̄т тит-хӯрум нор лю̄лит кол-хусап ва̄ре̄гыт.","takwsi xun' sāw p'əl wātēɣət, suəŋ māt t'it-xurum nor l'ujūl'ət kol-xusap wār'eēɣət.",data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/033_╨ó╨░╨║╨▓╤ü╤ï_╤à╤â╨╜╤î_╤ü╨░_╨▓_╨┐╨╕╨╗.wav,TAXIKUNYS SZÁAK BILUJVA ÁTÉT SZÚUNG-MAD GYUTTHÓRUM NORS NYÚJYD OTHÚSZOPVA ÁREID
mns_2102c826-500d-46de-868c-705bd8af0c29_040,163.98,166.57,ГК,То̄ва порат ос барсук во̄ил пусмалтавес.,tōwa porat os бarsuk wōəl pusmaltaw'ees.,data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/040_╨ó╨╛_╨▓╨░_╨┐╨╛╤Ç╨░╤é_╨╛╤ü_╨▒╨░╤Ç╤ü╤â.wav,TÓPORTOS SZA BARSZÓK VOL - PUSZMÓDTA ÖSZ
mns_c4637cd7-b933-4239-89e1-e288474fd655_026,110.74,113.52,ГК,Ма̄нь ӯсквен ёхта­лам нэ̄квет халанылт потыртасыт.,mān' ūskw'een joxta­lam nēkw'eet xalanilt potirtasət.,data/AudioCorpus/Recordings/mns_c4637cd7-b933-4239-89e1-e288474fd655/026_╨£╨░_╨╜╤î_╤â_╤ü╨║╨▓╨╡╨╜_╤à╤é╨░_╨╗╨░.wav,MA ENY PUSZKÜNN JOHTAVAME NEEKÖT HA VANNOT PODRTASZ
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_004,10.04,12.32,ГК,Ты утыт ма̄в акваг уральтыяныл.,ti utət māw akwaɣ ural'tijanəl.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/004_╨ó╤ï_╤â╤é╤ï╤é_╨╝╨░_╨▓_╨░╨║╨▓╨░╨│_╤â.wav,TIÚTÖT MAU APÓL URO TIJÁNÓ
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_034,141.92,144.74,ГК,Музейт ня̄врамыт ёнгилыл ва̄рыглаве̄сыт.,muз'eejt n'ajāwramət jonɣ'iləl wāriɣlaw'eēsət.,data/AudioCorpus/Recordings/mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74/034_╨£╤â╨╖╨╡╨╕╠å╤é_╨╜╤Å_╨▓╤Ç╨░╨╝╤ï╤é_╨╜╨│╨╕.wav,MUZDJYÉIT NYÁVROMOD GYJON JÓVAAEG LAIVLSET
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_035,139.03,142.4,ГК,"Охсар хури по̄слысыт, пластилиныл матыр ва̄рсыт.","oxsar xur'i pōslisət, plast'il'inəl matər wārsət.",data/AudioCorpus/Recordings/mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a/035_╨₧╤à╤ü╨░╤Ç_╤à╤â╤Ç╨╕_╨┐╨╛_╤ü╨╗╤ï╤ü╤ï╤é.wav,OHSZAR HÓRI POASZ LÚSZÜTK LAS TYILLÉNÓL MATRAVA ÁRSZHO
