filename,start,end,speaker,text
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_006,19.920,24.430,ЧХ,"Тамле яныг тэ̄ла Сусан­на Виртанен, Хельсинки университетт рӯпитан нэ̄."
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_027,107.370,111.900,ЧХ,Нэ̄пакын Югра ма̄т по̄слым хурит ос ка̄тыл по̄слым хурит ка̄салэгы̄н.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_021,80.830,83.930,ЧХ,Йильпи нэ̄пак ма̄гыс йильпи потрыт хансуӈкве э̄рыс.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_020,76.130,80.800,ЧХ,Мо̄т ща̄нь ла̄тыӈ о̄щнэ хо̄тпат ма̄гыс хансым ма̄ньщи потыр мощща о̄лы.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_026,103.430,107.290,ЧХ,Ты э̄рт нэ̄пакыт ма̄ньщи о̄лупса урыл потрыт о̄с о̄лэ̄гыт.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_005,14.770,19.900,ЧХ,Ты рӯпата ма̄ньщи ла̄тыӈныл английский ла̄тӈыл хансым о̄выл учебникыг о̄лы.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_017,62.870,67.160,ЧХ,Ты проект конэ нампа финский организациян грант-олныл майвес.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_008,28.880,32.270,ЧХ,Тав хунь университетт ма̄нь­щи ла̄тыӈ ханищтаӈкве о̄вылтас.
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_033,131.980,135.480,ЧХ,Пищма Сусанна Виртанен ос Чилла Хорват хансыстэ̄н.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_039,179.260,181.180,СР,Каӈк ос а̄пщи о̄ньщиме̄н.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_033,177.020,181.100,СР,"Катарина нупыл рӯпатав урыл по­тыртасӯв, ла̄всӯв."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_045,211.470,215.410,СР,"Э̄ргыт вос ва̄ри, со̄тыӈыщ, щу­ниӈыщ вос о̄лы."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_026,203.510,206.460,СР,Тыт ань са̄в ёмас потыр хӯнтамласум.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_010,49.350,55.250,СР,Ань тыг са̄в ня̄врам оманыл-а̄тяныл ёт ёхтысыт – ма̄н сома акв яныг колта̄гыл. 
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_047,238.380,242.220,СР,"Таяныт ёмас ва̄ре̄н, халанынт ща̄нь ла̄тӈыл потыртэ̄н."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_034,119.040,121.980,СР,"Са̄в лё̄ӈх яласас, са̄в ма̄т о̄лыс."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_023,77.900,81.170,СР,О̄йкаме̄нтыл юв э̄рнэ пормасыт ёвтсуме̄н.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_040,187.000,191.800,СР,"Ань тай ма̄ньщи ла̄тӈув мо̄рсыӈ порат хӯлыг­лы­лӯв, со̄ймуӈкве та патыс. "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_019,90.710,97.500,СР,"Ма̄-вит хумус ӯргалаӈкве э̄ри, во̄рт маныр ро̄ви ва̄­руӈкве, маныр ат ро̄ви, та̄ра-паттэ̄гыт."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_038,255.940,260.810,СР,Па̄влувт о̄лум хо̄тпа Пётр Сергеевич Таратов сака са̄в мо̄йтыс.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_012,57.700,64.500,СР,"Туп юн, колта̄глыт, ма̄н ляпа ма̄хманув, ма̄-вит ос ӯйхулыт э̄руптаӈкве ханищтахтэ̄в. "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_028,136.330,142.100,СР,"Тувыл ня̄врамыт са̄в­сыр ма̄т маттем та ха­нищтахтасыт, хурит ка̄тыл по̄слысыт."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_039,182.080,186.380,СР,Тув ёхтум мир ма̄гыс ты сака яныг ща̄гт о̄лыс. 
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_036,171.180,173.720,СР,Ты ня̄нь та̄н сӯйпил тэ̄лыщ ва̄рсаныл.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_065,293.380,299.140,СР,Филиппины мāв янытыл мāхум китсāт арыг щāнь лā­тӈыл потыртэ̄гыт.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_063,284.410,287.600,СР,Мо̄т щирыл тав филиппинский ла̄тӈыг ла̄ваве.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_026,87.780,92.510,СР,Ам тыт ане̄квам Таисия Васильевна хольт пе̄карнят рӯпитэ̄гум.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_039,261.420,265.360,СР,"Тамле хаснут о̄лыс те, са̄в мо̄йт ёл-хансуӈкве ро̄выс. "
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_025,199.470,203.220,СР,Матъёмас тамле хо̄нтхатыглапыт ва̄рыглавет.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_015,74.280,78.320,СР,Ань ты хо̄нт­хатыглапув янгыщ ня̄в­рамыт ма̄гыс щё̄питаслӯв. 
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_002,3.910,13.100,СР,Сӯкыр э̄тпос ва̄т нупыл о̄выл хо̄талэ̄т Ханты-Мансийск ӯст ма̄-вит ӯргалан торыг сака пӯмыщ хо̄нтхатыглап ва̄рыглавес.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_048,176.400,178.420,СР,Светлана Ромбандеева.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_004,12.780,16.330,СР,"Акватэ тёплые сказки, мо̄танэ сказочный Ямал."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_035,185.740,190.310,СР,Ла̄тӈув мо̄р­сыӈ порат суйтыгла̄лы. Катарина сыме ща̄ргим ла̄выс.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_039,137.880,143.100,СР,Ётыл ане̄квагум-ащо̄йкагум ня̄враманэ̄н ёт Ло̄пмус па̄вылн ва̄нтлысы̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_059,270.640,275.070,СР,"Омав фармацевт нэ̄, тэ̄рпи ты­налан колт рӯпиты."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_006,30.660,38.030,СР,"Венгерский, словацкий, рущ ос мо̄т ла̄тӈыт ва̄ганум, стихыт хансэ̄гум, хӯрум нэ̄пак та̄ратасум."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_032,146.290,151.260,СР,Ма̄нь пыгуме̄н Санкт-Петербург ӯст академият ханищтахты.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_071,319.960,324.560,СР,"Кон турап те̄пыл, ракви, тох та товсуме̄н."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_025,109.850,113.620,СР,Ха̄льӯс пӯльницат яныг ле̄ккарыг хӯрум та̄л рӯ­пи­тасум.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_040,266.060,270.050,СР,"Галина Рудольфовнан ма̄н са̄в ёмас, сымыӈ ла̄тыӈ ла̄ве̄в! "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_005,25.470,29.080,СР,Округ кӯ­щай ва̄ӈын хум Алексей Забозлаев ла̄выс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_024,109.850,115.710,СР,Тынакт ЮГУ колт рӯпитан нэ̄ Люд­мила Анатольевна китыглахтас.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_044,198.040,203.670,СР,"А̄тям банкыт рӯпиты, омам ня̄врам янмалтым колсори рӯпата ва̄рим юн о̄лы."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_057,289.180,290.900,СР,"Пус ка̄т, пус ла̄гыл о̄лэ̄н!"
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_031,164.560,171.000,СР,Тыхо̄тал творчес­тво колн ялыме̄н. Ам тох ла̄щал-ла̄щал ма̄ньщи ос ханты ма̄хум ёт ва̄йхатэ̄­гум.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_048,220.300,225.030,СР,О̄выл та̄л Ханты-Мансийск ӯст рущ ла̄тыӈ ханищтэ̄гум.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_008,40.830,45.570,СР,Тот атса̄т со̄тыра ляпатем мир акван-нё̄тхатым матыр-а̄ти ва̄рсыт.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_012,53.670,57.790,СР,Э̄лаль ханищтахтуӈкве мо̄т хо̄н ма̄н минуӈкве ве̄рме̄гын.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_037,173.740,176.310,СР,Са̄в ня̄ньло̄мт я̄нас щё̄питасаныл.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_018,60.140,63.910,СР,"Ам ань амтем хультсум, та̄н пуссын а̄тимыт."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_029,134.190,138.440,СР,Ханты ос ма̄ньщи хо̄тпа ёт нэ̄мхуньт ат потыртасум.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_018,77.390,81.090,СР,О̄влэ̄т зверофермат охса­рытн тэ̄нут па̄йтыс.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_041,148.730,152.260,СР,"Алёша, Илья, Костя, Надя ос Коля."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_009,35.200,38.910,СР, На̄н ань э̄лаль Нина Николаевна потре ловиньтэлы̄н.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_044,207.750,211.400,СР,"Пуста̄гыл вос о̄лы, са̄в ёмас стихыт вос хансы."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_022,91.200,98.300,СР,"Школа а̄стламум юи-па̄лт, Тюмень ӯсн медицинский акаде­миян яныг ле̄ккарыг ханищ­тах­туӈкве минасум."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_013,57.880,61.490,СР,Яныг стипендия олныл ойтуӈкве патавен.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_055,279.300,285.020,СР,"На̄н ми­ранын ёт тох ул вос е̄мт­нув, ты урыл ном­суӈкве, ва̄им, та̄рвитыӈ. "
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_007,38.140,43.020,СР,"Тувыл акв повесть-потыр хансыг­ласум, таве о̄с нэ̄пакыг ва̄рыс­лум. "
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_062,280.970,284.360,СР,Ос халанувт тагальский ла̄тӈыл потыртэ̄в.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_015,56.290,58.780,СР,Аксинья Степановна намхо̄талэ о̄лыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_045,230.350,234.320,СР,"Кос ла̄тыӈ со̄йми, та̄наныл о̄с аквтох ханищ­тыяныл."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_016,68.420,71.770,СР,"Нила та̄лум то̄в­лын порат, а̄тям хотталь щалтыс."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_035,160.900,164.740,СР,Ане̄квам ма̄ньщи мо̄йтыт ос пе̄с йис потрыт потыр­та̄лыс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_020,83.780,91.560,СР,"Ма­рокко, Бангладеш, Азербайджан, Ганы, Филиппины ос мо̄т ма̄ныл."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_013,42.130,44.800,СР,Ам тыт Кульпас па̄вылт самын патсум.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_052,238.530,243.750,СР,"Омам наме Пресьоса, а̄тям Пефекто."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_042,153.080,156.970,СР,Оля ане̄кватэ пе̄с йис о̄лупса урыл са̄в потыр ва̄с.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_040,205.320,210.310,СР,"Тав мо̄т хо̄тпан, со̄ль, хунь э̄ри, ты на̄н ща̄нь ла̄тӈын, на̄н рущит хунь."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_026,113.650,119.380,СР,Тот со̄тыра онтолов са̄т яныг са̄т нупыл нёлолов та̄лт омам а̄тимыг е̄мтыс.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_030,103.530,106.830,СР,Юрьев о̄парищнамыӈ ащо̄йкан хотыл о̄лы? 
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_025,83.950,87.440,СР,Ло̄пмус па̄вылт Алексей ос Николай сасгагум о̄лэ̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_022,99.670,104.040,СР,"Ам Ека­теринбург ӯсн минэ̄гум, тот о̄лнэ университетыт."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_026,137.820,145.000,СР,Прага ӯст ос Венгрият о̄лнэ учёный хо̄тпатн на̄н урынт ля̄ххал хӯнтам­лаӈкве ма̄кыг о̄лы.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_024,130.420,134.190,СР,"Ам ань мощ суссум, хоты мо̄т ла̄тӈыт хумус ха­нищтавет."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_028,129.390,134.020,СР,"А̄нумн сака пӯмыщ о̄лыс, тамле ха̄пыл нэ̄мхуньт ат яласасум."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_025,115.810,121.330,СР,"Ма̄ньха̄пыл яласаӈкве ка̄саще̄в те, округ сосса мир халт вос касэ̄в."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_013,55.280,61.050,СР,Тав ёлы-пал э̄щаге Мария Тихоновна Дви­ня­нинова Хулюмсӯнт па̄­вылт о̄лы.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_042,196.450,200.960,СР,Нина Николаевнан потре ма̄гыс пӯмащипа ла̄тыӈ ла̄ве̄гум. 
mns_c1139318-b255-49af-a490-4bcc62c40ebe_027,119.710,122.410,СР,Та юи-па̄лт Хулюмсӯнт па̄­вылн ва̄нтлысум.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_060,275.260,277.750,СР,Тав ща̄нь ла̄тӈе иколанский.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_012,49.950,55.260,СР,Омам со̄тыра онтолов са̄т атпа нупыл нёлолов та̄лт самын патыс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_053,244.060,247.570,СР,"Каӈкум наме Ральф, а̄пщим Джет."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_017,71.820,77.350,СР,Омаме̄нтыл ме̄нт­теме̄нт о̄лсуме̄н. Тав хотхуйплов та̄л па̄сныл рӯпитаӈкве патыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_020,109.890,115.200,СР,Ты щирыл ня̄врамыт та̄нти ла̄тӈаныл мо̄т хо̄н ла̄тыӈ щирыл ханищтыяныл.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_053,268.210,273.920,СР,Нёлоловхуйплов нот юи-о̄выл та̄лытт та̄н ла̄тӈаныл хотталь та со̄й­мыс.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_013,64.520,71.930,СР,Тувыл округув янытыл ма̄-вит ӯргалан тэ̄ла тармыл пуӈктотнэ кӯщай ва̄ӈын нэ̄ по­тыртас.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_014,75.830,82.390,СР,"Россия ам сака э̄руптылум. Рӯпатам щирыл о̄с акв­тох тыт са̄в пӯмыщ, э̄рнэ тэ̄лат о̄лэ̄гыт."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_058,265.330,270.140,СР,Тувыл котрыӈ перец ос кокосыт тэ̄гув.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_022,75.720,77.710,СР,Са̄в колнакыт о̄ньще̄в.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_051,233.050,238.330,СР,"Тувыл ювле минэ̄гум, ялпыӈколн э̄ргын хо̄тпаг патхатэ̄гум."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_054,273.980,279.010,СР,"Та̄нти немец ма̄хум халн тэ̄лыгласыт, та̄н ла̄тӈыл потыртаӈкве патсыт."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_004,17.590,22.240,СР,Э̄лы хо̄н ма̄ныл о̄лум а̄ги ос пыг ёт потыртасум.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_022,107.430,111.090,СР,Та̄н ня̄в­раманыл ёт о̄с аквтох вос касэ̄гыт.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_009,48.260,53.290,СР,"Ам Санкт-Петербург ӯст аспирантурат ханищ­тахтасум, тот ат та̄л о̄лсум."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_021,81.720,84.740,СР,Миснэ ты Сӯйур э̄ква а̄гитэ.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_041,210.350,214.410,СР,"Рущ ла̄тыӈ тай са̄в нотэ-йисэ о̄луӈкве, суйтуӈкве паты."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_008,30.330,35.170,СР,"А̄тятэ Яныгпа̄выл хум, Николай Ефимо­вич Самбиндалов."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_046,167.420,172.990,СР,Ольга Петровна ос Алексей Семёнович ня̄враманэ̄н ёт пуста̄гыл вос о̄лэ̄гыт.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_012,44.430,49.630,СР,"Хӯрум хум мо̄йт, хӯрум Виткащ а̄ги пыге̄н нэ̄ хо̄нтыс."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_013,49.990,51.430,СР,Ос Во̄тпыг мойт.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_044,160.810,163.910,СР,Тав э̄лумхо̄лас нупыл сымыӈ хо̄тпа о̄лыс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_064,287.730,293.130,СР,"Ма̄н ма̄вт тав ма̄к ла̄тӈыг о̄лы, китыт ма̄к ла̄тӈув английский."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_002,4.410,8.940,СР,Тынакт Ханты-Мансийск ӯст ма̄-вит ос э̄лумхо̄лас музейт.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_030,223.370,225.890,СР,Ты ма̄гыс номтум сака ёмас.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_029,100.220,103.200,СР,Такви о̄парищ наме Вадичупова о̄лыс.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_041,192.000,196.390,СР,"Ня̄вра­манув ва̄ӈкве ат та патэ̄гыт, манхурип тав нё̄тнэ, пӯмыщ."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_004,16.050,22.500,СР,"Ма̄н Катарина ща̄ил айтыслӯв, тэ̄ланэ урыл китыгласлӯв, нэ̄ тох ла̄выс."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_032,155.550,161.730,СР,Ань хо̄нт­хатыг­лап кастыл пилыӈ ня̄нь ва̄р­вес – палытэ ва̄т нупыл тит метра. 
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_018,77.550,80.790,СР,Ам группамт ва̄т нупыл нила хо̄тпа.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_031,107.740,112.240,СР,Ащо̄йкам Кирилл Константинович Юрьев Ме̄сыгт самын патыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_001,0.520,3.290,СР,На̄нти ла̄тӈын ул ёрувлэлы̄н.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_014,61.070,64.880,СР,Евдокия Тихо­новна Бабкина Югорск ӯсн о̄лмыгтас. 
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_016,87.740,94.200,СР,"Ос мо̄т са̄в ма̄т о̄лнэ учёный хо̄тпатн сака пӯмщалавет, ла̄тӈаныл ханищтавет. "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_038,176.340,182.070,СР,"Тувыл пуссын акван-о̄лтсаныл, ня̄няныл ва̄т нупыл кит метра палытыг ēмтыс. "
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_003,13.030,17.200,СР,"Ӯсн мир са̄в ма̄ныл ёхталасыт, ма̄ньха̄пыл товсыт."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_028,97.060,99.950,СР,Ане̄квам Саӈкитӯр па̄вылт яныгмас.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_010,36.860,39.840,СР,Ты мо̄йтыт Галина Рудольфовна Кондина.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_025,134.260,137.760,СР,"Хунь юв ёхтэ̄­гум, ты урыл лаве̄гум тах."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_007,23.940,29.470,СР,О̄выл ла̄тыӈ музейт рӯпитан нэ̄ Лариса Сергеевна Поршунова ла̄выс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_005,22.550,25.480,СР,"Китыгласагум, хотыл ёхтысы̄г."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_047,217.370,220.190,СР,Ханищтахтуӈкве Россиян ке̄тве̄сум.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_030,160.890,164.490,СР,Тувыл ма̄-вит ос э̄лумхо̄лас музейн щалт­сасме̄н.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_031,142.190,145.380,СР,"Хунь хӯн­тамласум, номтум татем ёмас."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_023,126.050,130.370,СР,Ща̄нь ла̄тыӈ ханищтан урока­нылт та̄нти латӈыл по­тыртэ̄гыт. 
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_019,103.820,109.870,СР,"Школат урокт ща̄нь ла̄тыӈ ханищтэ̄гыт те, ханищтан хо̄тпат рущ ла̄тӈыл потыртэ̄гыт."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_073,330.020,333.790,СР,"Та̄н ётаныл тыт ань аквъёт ё̄ӈхе̄в, касэ̄в."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_005,16.900,21.440,СР,"Ханты-Мансийск ӯсн ёхталаме порат, тав ётэ хо̄нтхатыгласум."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_003,12.350,15.990,СР,Тыт о̄лме сыс газета ва̄рнэ колувн щалтапа̄лыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_056,285.060,289.090,СР,"Матъёмас на̄нанн ка̄­са­ласанум, ань юв ёмас номтыл минэ̄гум."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_036,249.000,254.040,СР,"Манос ме̄сыг, ла̄ви, ты ма̄ тамле мо̄йт оньщи."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_003,9.630,14.000,СР,Я̄ӈк на̄тнэ э̄тпос хо̄тыт щислат намхо̄талэ о̄лыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_037,195.060,198.030,СР,На̄нти ла̄тӈын нэ̄м­хуньт ул ёрувлэлы̄н. 
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_005,16.800,20.680,СР,Ты нэ̄пакыгн ма̄ньщи нэ̄ Галина Рудольфовна Кондина.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_040,143.380,148.590,СР,"Щар яныг омам о̄лыс, Клавдия, тувыл а̄пщитэ ос э̄ще самын патсыг."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_033,236.870,240.830,СР,"Тав ётэ во̄рн миныме̄н,э̄типа̄лаг потыртыме̄н."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_044,225.170,230.310,СР,Учёный хо̄тпат ла̄тӈа­нын акваг пӯмщалаӈкве ос ханищтаӈкве паты­яныл.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_034,240.950,244.200,СР,"Потрыт холэ̄гыт, мо̄й­туӈкве паты."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_017,63.240,67.970,СР,Аксинья Степановна са̄сныл матыр-а̄ти ю̄нтуӈ­кве сака ёмщакв ха̄сыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_050,251.210,253.900,СР,Ма̄ янытыл са̄в ла̄тыӈ хотталь со̄ймыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_027,145.060,151.290,СР,"Ань ла̄тыӈ щирыл рӯтыг о̄л­нэ̄в ма̄гыс, на̄н ла̄тӈанын, о̄лупсан та̄н сака пӯм­ща­лыяныл."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_034,156.060,159.610,СР,"Ос щар ма̄к ла̄тыӈ, ты французский ла̄тыӈ."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_029,217.840,223.160,СР,Ма̄ньщи мирув халт тамле мӯтраӈ э̄лумхо̄ла­саквет та о̄лнэ̄ныл.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_072,324.660,329.820,СР,"Округ сос­са мир та̄ксар ма̄хум, матъёмас та̄наныл ка̄саласанум."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_037,254.130,255.580,СР,Тувыл та мо̄йты.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_034,156.350,160.810,СР,"Ам ань о̄с стихыт амти хансэгум, то̄ванум э̄ргыг ва̄риянум. "
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_055,254.280,256.560,СР,Ма̄н ма̄вт ты ма̄к тэ̄нут.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_031,139.790,146.080,СР,"А̄гиме̄н ос яныг пыгуме̄н школа а̄стламе̄н юи-па̄лт э̄лаль ханищтахтасы̄г, ань рӯпитэ̄г."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_028,122.430,129.460,СР,"Газпром трансгаз Югорск ма̄н ма̄хум пусмалтаӈкве патхатасум, ань тыхо̄тал мус тот рӯпитэ̄гум. "
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_036,125.270,130.270,СР,"Па̄выл ма̄хум пуссын Кульпасн ва̄нтлысыт, о̄лнэ колыл майве̄сыт."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_017,83.340,87.730,СР,"Вос ханищтахтэ̄гыт, ёнгасэ̄гыт, халанылт касэ̄гыт. "
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_046,234.360,238.330,СР,Ос ла̄тыӈ ёмащакв ва̄ӈкве ос потыртаӈкве туп на̄н ве̄рмегы̄н.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_021,72.130,75.450,СР,Ма̄н миркол па̄лыл о̄лнэ колыл майвесӯв.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_014,45.190,47.860,СР,То̄нт омагум-а̄тягум тыт о̄лсы̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_038,174.920,179.180,СР,Ма̄н яга̄гиӈыщ юртыӈ ня̄врамыг о̄лыме̄н.
